Annotator1	Annotator2	Resolve1&2	Paragraph
D0			        ◦ Chemical Sales Company Owner Sentenced for Illicit Sale of Methamphetamine Precursor Chemicals.   On September 17, 1996, in the Western District of Texas, a defendant was sentenced to a significant term of imprisonment for possessing with intent to distribute 25 kilograms of phenylacetic acid, a precursor chemical used in the production of methamphetamine.  The defendant, an owner of a small chemical sales company in El Paso, was arrested as he attempted to sell the phenylacetic acid to a DEA informant.
D0			"        ◦ Largest Methamphetamine Trafficking Organization in Southeastern New Mexico Taken Down.   On July 17, 1996, in the District of New Mexico, 26 individuals were charged in a 28-count indictment alleging a conspiracy to possess with intent to distribute methamphetamine and related firearms charges, as well as forfeiture allegations against three pieces of land valued at more than $8,000,000.   The principal administrator of this organization and several of his family members were engaged in operating a continuing criminal enterprise. The organization, centered in Roswell, New Mexico, was responsible for transporting 500 pounds of methamphetamine from California to New Mexico. This OCDETF investigation was conducted by law enforcement agents from DEA, the Federal Bureau of Investigation [""FBI""], U.S. Marshals Service, New Mexico State Police, Roswell Police Department, and Artesia Police Department."
D0			        C. Joint Task Force and Working Group Efforts.
D1			 In accordance with the Administration's goals of maintaining an open dialogue on methamphetamine concerns, several working groups and task forces have been established to share information and discuss pending issues.    Following a methamphetamine·strategy meeting sponsored by DEA and BNE in May 1996 in Sacramento, California, two working groups were established to address improvements in investigative approaches to methamphetamine cases and prepare a model for successful investigation and prosecution of rogue chemical company targets.
D1			" The U.S. Attorney for the Southern District of California has formed a precursor chemicals working group [the ""Precursor Committee""), primarily involving the districts that form the new OCDETF Southwest Region, in close coordination with the DOJ Criminal Division and the DEA Diversion Division. Among its goals is to develop a priority list of targeted chemical corporations that are suspected of trafficking in precursor chemicals.   The Precursor Committee has also prepared an Investigative Techniques and Prosecution Tactics Outline Regarding Rogue Chemical Companies and facilitated intelligence sharing among agencies and prosecutors."
D1			" The second group, the California Prosecutors Working Group, consists of Assistant U.S. Attorneys [""AUSAs"") from the four judicial districts in California and Deputy District Attorneys from selected California District Attorney's Offices.   The Working Group is addressing the following:  (1) discovery and ethical issues associated with methamphetamine laboratory cases in which hidden transponder devices are utilized; (2) responses to common defenses utilized in methamphetamine and precursor chemical cases; and (3) successful use of sentencing enhancements in state and federal prosecutions."
D1			 The Southwest Border Methamphetamine Contacts Group, consisting of AUSAs from each of the relevant districts, will facilitate coordination of inter-district investigations of rogue chemical companies.    The San Diego County Methamphetamine Strike Force, composed of community leaders from 70 federal, state, and local agencies from law enforcement, health services, state courts, and drug treatment centers, has developed an action plan in the areas of interdiction, prevention, intervention, and treatment.
D0			        D. Education and Training.
D1			. The Administration believes that the unique sensitivities surrounding the methamphetamine problem warrant special training and awareness.  In addition, DOJ's Advocacy Institute and Office of Legal Education have developed and offered a course on methamphetamine prosecutions.    This course covered the operations of methamphetamine laboratory, distribution patterns of methamphetamine, search and seizure issues, precursor chemicals regulations, pro-active investigations, and prosecutive strategies.  Training sessions continue to be coordinated by the U.S. Attorneys from the Southern District of California and the District of Nebraska to share techniques and lessons learned with prosecutors in the Midwest districts.
D1			 In addition, DEA has nearly doubled the number of clandestine laboratory certification training schools offered to state and local law enforcement from seven in FY 1996 to 13 in FY 1997 and established two remote training sites in San Diego and Kansas City.   These schools will provide training for 520 local officers this year.
D1			 Furthermore, DEA is reviewing the possibility of additional chemical hazards training for law enforcement agents, especially in light of the toxic and flammability risks involved. For instance, in March 1997, a DEA Special Agent in Blackburn, Missouri inhaled some dangerous acidic fumes in a raid on a clandestine methamphetamine laboratory; the agent suffered some minor burns to the nostril area and was taken to the hospital for treatment.
D1			 DEA has funded a 24-hour methamphetamine hotline in its San Diego Field Division to provide law enforcement, treatment, and preventive services to San Diego County at no cost. DEA has also joined forces with organizations -- such as the Partnership for a Drug Free America and other entities representing prevention, law enforcement, treatment, and medical professionals -- to provide information and lectures on substance abuse to communities throughout the United States.   DEA's Operation VELOCITY is producing a videotape production to educate law enforcement officers on some of the chemical hazards of clandestine laboratory investigations.  Clandestine laboratory awar.eness posters are being distributed to state and local clandestine laboratory enforcement teams throughout the United States.
D1			 Two Methamphetamine Conferences have been scheduled to assess progress and solicit input from the States for revision of the National Methamphetamine Strategy. The first, a western regional conference, was held on January 12-13, 1997 in San Francisco, California. This Conference was co-hosted by Senator Feinstein, and over 160 persons participated from six states; it was well-received.    The second Conference will take place on May 28-30, 1997 in Omaha, Nebraska and will be co-hosted by Senator Kerrey.
D1			" These Conferences bring together policy makers, researchers, public interest groups, law enforcement, treatment, and prevention specialists to share information, increase understanding, and make recommendations on improving the nation's strategic response to this growing problem.    The Attorney General, Director of the National Institute of Justice [""NIJ""], and the Director of the National Institute of Drug Abuse [""NIDA""] will address this National Conference."
D0			    IV. International Efforts.
D1			Mexico-based organizations are now predominant in methamphetamine and precursor chemicals trafficking.  The Administration has been advising and training our foreign counterparts -- particularly in Mexico -- and on ways to curb methamphetamine trafficking.    They have been encouraged to implement meaningful controls to prevent smuggling and diversion of precursor chemicals.   Further, the Administration has been augmenting the role of the existing U.S.-Mexico working group on precursor chemicals, which oversees the training of Mexican officials and the mechanics of the exchange of chemical information with Mexico.
D0			    V. Demand Reduction Efforts.
D0			        A. Education and Prevention.
D1			 The Administration continues to stress the need for public awareness with respect to the methamphetamine threat.    All segments of our society -- including law enforcement, teachers, judges, social workers, and public health officials -- should learn about the hazards posed by this drug and should proclaim its dangers to America's youth.
D1			 DOJ has worked to launch the Methamphetamine Interagency Task Force, to examine the best ways to reduce demand of methamphetamine, as required by the Act.  This Task Force which will bring together experts from all over the country to design, implement, and evaluate the education, prevention, and treatment practices and strategies of the Federal government with respect to methamphetamine and other synthetic stimulants.
D0			        B. Collection Of Dat .
D1			"The NIJ is also expanding its DUF program from 23 to over 40 sites in 1997, and the program will be renamed the Arrestee Drug Abuse Monitoring [""ADAM""].    This program is important in tracking the spread of an emerging drug like methamphetamine and will  · provide timely data about drug trends from a select population. The next DUF Report on methamphetamine use is due to be released in May 1997."
D1			The Administration's Operation DRUGTEST .is being implemented with the Administrative Office of the United States Courts. Twenty-five federal districts have agreed to test arrestees for drug use -- in most cases, prior to the arrestee's first appearance before a judicial officer.  The Administration hopes to expand this drug testing, sanctions, and treatment program to an additional 25 districts in 1998.
D0			        C. Treatment Protocol for Methamphetamine Abuse.
D0			As of today, there is no specific treatment protocol for methamphetamine.   Because chronic methamphetamine users frequently suffer major changes in neural chemical activity and brain functions, treatment periods for methamphetamine users can be much longer and more extensive than treatments for other abused drugs.
D1			 Administration personnel are continuing to work with medical researchers and treatment practitioners to understand the behaviors that threaten law enforcement and the measures that will be taken to restrain and not further injure the user. Government authorities have participated in public health conferences to determine the direction that medical and scientific research should take with respect to physical and chemical effects of methamphetamine, medical complications associated with its abuse, and treatment and prevention methods.
D1			 In addition, NIJ has begun to formulate a demonstration plan that would test drug treatment protocols for methamphetamine­ involved persons in the criminal justice systems.    Drawing upon the expertise of drug treatment professionals, NIJ hopes to support the development of effective methamphetamine treatment technologies as the criminal justice system confronts the continuing challenges of drugs and crime.
D0			NIDA held a research conference in June 1996 to study treatment.    NIDA research has dramatically increased our knowledge about the neural basis for psycho-stimulant drugs like methamphetamine and the neuro-toxic potential of these stimulants.        Methamphetamine has been shown to be a powerfully addictive stimulant causing physical and behavioral changes. NIDA currently supports $20 million in research to understand the epidemiology of methamphetamine use, its mechanism of action and effects on brain functions, behavioral consequences of methamphetamine, and treatment and prevention implications and approaches.
D0			"NIDA is also supporting research entitled ""Integrating Treatments for Methamphetamine Abuse:    A Psychosocial Perspective.""    Their findings suggest that there is a measurable degree of response by methamphetamine abusers to psychosocial· intervention and that the general treatment experience, as reflected by the attendance of therapeutic sessions, breaks in treatment participation, and total treatment received does not differ significantly between methamphetamine and cocaine users."
D1			"The National Institutes of Health [""NIH""] similarly are conducting an in-depth study of the methamphetamine user and will present its preliminary findings at a national conference.    NIH also plans to expand its drug testing program to improve data collection."
D1			"Furthermore, the Substance Abuse and Mental Health Services Administration [""SAMHSA""] has two major proposals to investigate the implications of methamphetamine abuse. The first proposal will evaluate the effects of methamphetamine on pregnancy and post-natal development; this type of information is currently obtained anecdotally.    The proposed project will examine retrospectively the association of methamphetamine use during pregnancy with the medical and developmental consequences found among two cohorts of pre-natally methamphetamine-exposed children born in 1989 and 1990.        SAMHSA's second project will study the effects on suppressing methamphetamine demand at the community level with intensified drug-testing in the criminal justice system and at the workplace, combined with media campaigns and enhanced treatment for methamphetamine dependence."
D1			These efforts are important because they will facilitate our understanding of how the behavior of methamphetamine users may endanger herself/himself, others in the home or the immediate community, and law enforcement personnel. Greater knowledge about the characteristics of methamphetamine users and the ability to identify them is important because investigative and prosecutive decisions may be. affected if a defendant, a witness, or an informant has a drug abuse problem.
D0			    VI. Successes of Administration's Efforts.
D1			The Administration believes that its vigorous efforts have led to a moderation in the trend of methamphetamine trafficking and abuse, based upon the same statistical criteria previously used. Initial reports from available statistical data indicate that methamphetamine use have shown a slight decline.  [ONDCP will provide recent DUF and DAWN figures which presumably show that methamphetamine use has decreased in all cities, except San Antonio. These figures are due out in May.).
D1			Therefore, our continued efforts must remain vigilant and should be fortified.  We must be cautious not to relax such efforts, because our goals and objectives are not yet accomplished.   We need to continue a comprehensive assault against the dangers associated with methamphetamine production, distribution, trafficking, and abuse.
D1			    VII. Increased Resources Requested.
D1			To demonstrate the Administration's continued efforts to combat the methamphetamine problem, it has requested significant additional resources be devoted to the threat.    A significant portion of the methamphetamine trafficking is occurring along the Southwest border.
D1			"As part of the Administration's Southwest Border Initiative [""SWBI""), many DOJ components received significant resource enhancements in FY 1997.    The SWBI targets trafficking groups that manufacture and distribute methamphetamine as well as other drugs. In FY 1998 request, the U.S. Attorneys, DEA, and FBI are requesting a total of 359 positions [146 agents and 41 attorneys) and $46.8 million as part of the SWBI.   A significant portion of these resources have helped and will continue to assist in combatting the trafficking of methamphetamine."
D1			The rise in methamphetamine trafficking has also caused an increased caseload for the U.S. Attorneys, and in response, the Administration's FY 1998 request for U.S. Attorneys includes an enhancement of 56 positions (37 attorneys) and $5,161,000 for its Narcotic and Dangerous Drug program.   In addition, the Administration is seeking three additional DOJ Criminal Division attorney positions in FY 1998 to increase its ability to coordinate and support the SWBI from headquarters.   These positions will support the Attorney General's goal to achieve enhanced centralized management of the investigations and prosecutions related to the large-scale, multi-district methamphetamine cases.
D1			With respect to DEA, the FY 1998 budget request includes an increase of 74 positions (60 agents) and $11.1 million in resources to fund a comprehensive approach to combat methamphetamine trafficking. The FBI is focusing on identifying the most significant Mexican manufacturers and distributors of methamphetamine and targeting the key command and control elements of these organizations, including key distribution networks in small- and medium-sized U.S. communities.,  In addition, the FBI focuses its resources on methamphetamine distribution elements located in problem areas, such as Omaha, St. Louis, and Jackson.
D0			    VIII. Conclusion.
D1			"The Administration is dedicated to continuing its efforts to stop the spread of methamphetamine trafficking and abuse in this country.  The Administration will continue its cooperative efforts with the U.S. Conference of Mayors [""USCM"") in contributing to their ""National Action Plan To Control Drugs."" One of their top priorities has been to increase public awareness of the methamphetamine threat, and the USCM fully supports the Administration's initiative to combat the spread of methamphetamine.    Federal authorities will continue to investigate and prosecute cases aggressively, as well as promulgate strong regulations, provide training to state and local agencies, promote public awareness of the problem, and educate and treat methamphetamine users."
