Annotator1	Annotator2	Resolve1&2	Paragraph
D0			        III. State-by-State Analysis of Working Families Shortchanged by Congressional Tax Cut Plans
D0			        IV. Table Showing Child Tax Credits for Families With Incomes Between $18,000 and $30,000 -- Comparison of Alternative Plans.
D0			President Clinton's Child Tax Credit A Fact Sheet July JO, 1997
D0			The President's child tax credit includes the following features:
D0			Age:     • Covers children under 17 through 2002.     • After 2002, covers children under 19.
D0			Amount per-child:     • $400 in 1998     • $500 in 1999 and then indexed for inflation.
D0			Income Limits:     • Phased out for families with incomes between $60,000 and $75,000 until 2000.     • After 2000, the phase-out range is raised to between $80,000 and $100,000 and then indexed for inflation.
D0			Refundability to Cover Out-of-Pocket Income and Payroll Taxes:     • Working families who pay out of pocket federal taxes would benefit from the child tax credit. The child tax credit is calculated before the EITC and will be partially refundable. A family will get a child credit for their income taxes plus the extent to which their out­ of-pocket (employee share) payroll taxes exceed their EITC.
D0			Savings Incentive Feature:     • Taxpayers who are entitled to a child credit would have the opportunity to contribute their child tax credit plus an additional $500 per-child each year to a Kidsave Account for the child's education, first time home purchase, or the taxpayer's retirement. Earnings would accumulate tax-free in the account and no taxes would be due upon withdrawal for these purposes.
D0			Cost:     • $70.2 billion over 1997-2002.     • $176.l billion over 1997-2007.     • $22.0 billion in 2007.
D0			Working Families Who Pay Taxes and Play by the Rules Deserve a Tax Cut Too
D0			Compared to the President's proposal, the Senate bill denies the child credit to 3.8 million families who make Jess than $30,000. The House bill denies the child tax credit to 4.8 million of these families. The President strongly believes families who work hard, pay taxes, and play by the rules deserve a tax cut too.
D0			Examples of working families who receive a tax cut under President Clinton's plan but are shortchanged by Congressional plans:
D0			Example #1: A Family Like Police Officer Daniel Mercado's Consider a family like Police Officer Daniel Mercado's of Savannah, Georgia. A family like his with two parents, four children, and an income of$26,000 would receive a $1,238 child tax credit under President Clinton's proposal, but would not receive a child tax credit under the House or Senate bills.
D0			Federal Tax Situation Before Any Child Tax Credit/I: Income taxes owed before EITC Payroll taxes Gust employee share) Excise taxes/2 Federal out-of-pocket taxes owed before EITC Employer share of payroll taxes Federal taxes before EITC Benefit from EITC $285 $1,989 $400 $2,674 $1,989 $4,663 $1,036
D0			President Clinton's Proposal House Bill Senate Bill Child Tax Credit for family with two parents and four kids and income of $26,000 $1,238 $0 $0
D0			Notes: I:  Source: U.S. Department of Treasury. Assumes 1999 tax parameters. 2:      Estimate calculated from Congressional Budget Office Data. CBO estimates that in 1998, families with incomes between $20,000 and $30,000 would pay 1.54 percent of their income in federal excise taxes.
D0			Example #2: A Family Like Michelle Orticke's
D0			Consider afamily like Michelle Orticke 's, a receptionist from Springfield, Virginia. A family like hers with a mother and two children and an income o/$24,000 would receive a $1,000 child tax credit under President's Clinton's proposal. A family like this one would receive a smaller $651 child tax credit under the Senate bill and would receive no child tax credit under the House bill.
D0			Federal Tax Situation Before Any Child Tax Credit/I: Income taxes owed before EITC Payroll taxes (just employee share) Excise taxes/2 $1,380 $1,836 $370 Federal out-of-pocket taxes owed before EITC Employer share of payroll taxes Federal taxes before EITC Benefit from EITC $3,586 $1,836 $5,422 $1,457
D0			President Clinton's Proposal House Bill Senate Bill Child Tax Credit for family with one parent and two kids and income of $24,000 $1,000 $0 $651
D0			Notes: I:  Source: U.S. Department of Treasury. Assumes 1999 tax parameters. 2:      Estimate calculated from Congressional Budget Office Data. CBO estimates that in 1998, families with incomes between $20,000 and $30,000 would pay 1.54 percent of their income in federal excise taxes.
D0			State-by-State Analysis of Working Families Shortchanged by Congressional Tax Cut Plans
D0			State Compared to President's Plan Number of Working Families Who Make Below $30,000 Denied the Child Credit under the Senate Plan Compared to Presidents Plan Number of Working Families Who Make Below $30,00 Denied the Child Credit under the House Plan Alabama 82,659 104,411 Alaska 6,323 7,987 Arizona 68,517 86,548 Arkansas 49,268 62,233 California 447,915 565,788 Colorado 50,160 63,360 Connecticut 27,150 34,294 Delaware 10,038 12,679 Florida 222,038 280,469 Georgia 130,635 165,013 Hawaii 13,203 16,678 Idaho 19,334 24,421 Illinois 155,667 196,632 Indiana 78,566 99,241 Iowa 36,093 45,591 Kansas 35,135 44,381 Kentucky 57,021 72,026 Louisiana 80,628 101,846 Maine 16,949 21,409 Maryland 71,351 90,128 Massachusetts 54,677 69,066 Michigan 104,371 131,837 Minnesota 50,043 63,213 Mississippi 61,474 77,651 Missouri 78,557 99,230 ·.
D0			State Compared to President's Plan Number of Working Families Who Make Below $30,000 Denied the Child Credit under the Senate Plan Compared to Presidents Plan Number of Working Families Who Make Below $30,00 Denied the Child Credit under the Ho@.e Plan Montana 13,400 16,926 Nebraska 23,648 29,872 Nevada 26,709 33,737 New Hampshire 12,794 16,161 New Jersey 96,681 122,124 New Mexico 31,716 40,063 New York 237,157 299,567 North Carolina 134,793 170,265 North Dakota 8,756 11,060 Ohio 135,211 170,792 Oklahoma 54,046 68,269 Oregon 41,077 51,886 Pennsylvania 141,976 179,338 Rhode Island 10,915 13,787 South Carolina 71,580 90,417 South Dakota 11,719 14,804 Tennessee 94,790 119,735 Texas 354,927 448,328 Utah 27,212 34,373 Vermont 7,887 9,963 Virginia 86,986 109,877 Washington 61,630 77,848 West Virginia 25,255 31,901 Wisconsin 56,208 71,000 Wyoming 6,623 8,366 District of Columbia 11,147 14,081 United States 3.8 million 4.8 million
